XCoord	YCoord	V	A	T	DeltaV	DeltaA
573040.84	1860491.86	5833.33	0	3.98142		1553.49	0.52	
570425.65	1859217.80	1928.41	0.00249333	0.00517086		177.911	0.087	
570425.65	1859217.80	2233.33	-0.00415554	0.79217		186.68	0.087	
570425.65	1859217.80	2288.94	-0.00332442	0.946		188.436	0.087	
570425.65	1859217.80	2939.96	0	1.97527		365.836	0.52	
570425.65	1859217.80	3623.37	0	2.332		633.843	0.52	
570425.65	1859217.80	5924.8	0	3.96		1524.06	0.52	
568548.09	1858010.79	1913.54	0	0.031027		169.62	0.087	
568548.09	1858010.79	2010.23	-0.000831109	0.336126		201.11	0.087	
568548.09	1858010.79	2222.41	0	0.778		244.917	0.087	
568548.09	1858010.79	2377.78	0	0.98764		272.43	0.087	
568548.09	1858010.79	2939.96	0	1.92885		395.299	0.52	
568548.09	1858010.79	3479.54	0	2.34		440.026	0.52	
568548.09	1858010.79	5968.11	0	3.968		1480.01	0.52	
567072.85	1857273.17	1918.79	0.00332444	0.024		191.82	0.087	
567072.85	1857273.17	2266.67	-0.00332443	0.802458		284.664	0.087	
567072.85	1857273.17	2400	0	1.00822		314.316	0.087	
567072.85	1857273.17	2455.88	0	1.126		329.696	0.52	
567072.85	1857273.17	3006.9	0	1.93409		516.063	0.52	
567072.85	1857273.17	3549.86	0	2.3478		608.852	0.52	
567072.85	1857273.17	5977.99	0	3.968		1512.6	0.52	
565195.29	1855730.88	1935.85	0.00332444	0.0103426		222.902	0.087	
565195.29	1855730.88	2311.11	0.00249331	0.807602		284.613	0.087	
565195.29	1855730.88	2411.87	0	0.982548		298.792	0.087	
565195.29	1855730.88	2501.13	-0.00332446	1.12734		304.917	0.52	
565195.29	1855730.88	3188.9	0	1.866		616.416	0.52	
565195.29	1855730.88	4814.8	0	3.064		1182.05	0.52	
565195.29	1855730.88	5891.28	0	3.976		1512.41	0.52	
564390.61	1854725.04	1950.73	-0.000831109	0.0258568		257.836	0.087	
564390.61	1854725.04	2300	-0.00249334	0.787026		297.819	0.087	
564390.61	1854725.04	2419.31	-0.00249329	1.00842		310.5	0.087	
564390.61	1854725.04	3129.56	0	1.862		564.669	0.52	
564390.61	1854725.04	3673.29	0	2.308		706.903	0.52	
564390.61	1854725.04	4862.24	0	3.064		1189.29	0.52	
564390.61	1854725.04	5900	0	3.97114		1513.29	0.52	
574180.79	1860760.08	1845.64	0	0.0205861		168.153	0.087	
574180.79	1860760.08	2141.81	0	0.730807		185.781	0.087	
574180.79	1860760.08	2237.26	0	0.988134		174.808	0.087	
574180.79	1860760.08	2358.65	0	1.35868		198.242	0.52	
574180.79	1860760.08	2664.25	0	1.94024		315.063	0.52	
574180.79	1860760.08	3739.66	0	2.3674		1016.36	0.52	
574180.79	1860760.08	5780.59	0	3.962		1519.93	0.52	
573040.84	1860223.64	1894.07	0	0		228.143	0.087	
573040.84	1860223.64	2151.55	-0.00415554	0.791165		240.575	0.087	
573040.84	1860223.64	2240.8	0	1.00835		243.796	0.087	
573040.84	1860223.64	2382.12	0	1.26173		248.575	0.52	
573040.84	1860223.64	2835.83	0	1.91328		350.888	0.52	
573040.84	1860223.64	3777.43	0	2.348		935.659	0.52	
573040.84	1860223.64	5843.17	0	3.982		1556.96	0.52	
573778.45	1861028.31	1913.31	0	0		237.253	0.087	
573778.45	1861028.31	2086.21	0	0.791159		242.604	0.087	
573778.45	1861028.31	2194.83	0	0.966973		243.714	0.087	
573778.45	1861028.31	2351.72	0	1.31343		245.732	0.52	
573778.45	1861028.31	2809.86	0	1.918		352.213	0.52	
573778.45	1861028.31	3727.59	0	2.34245		1005.04	0.52	
573778.45	1861028.31	5785.97	0	3.962		1524.05	0.52	
574583.13	1861229.48	1920.7	0	0		240.651	0.087	
574583.13	1861229.48	2098.28	0	0.791144		243.053	0.087	
574583.13	1861229.48	2218.97	0	0.987638		243.668	0.087	
574583.13	1861229.48	2279.31	0	1.30823		244.651	0.52	
574583.13	1861229.48	2725.86	0	1.93391		352.678	0.52	
574583.13	1861229.48	3763.56	0	2.348		1030.95	0.52	
574583.13	1861229.48	5778.46	0	3.962		1514.24	0.52	
574918.41	1861229.48	1920.7	0	0		240.651	0.087	
574918.41	1861229.48	2098.28	0	0.770456		243.053	0.087	
574918.41	1861229.48	2182.76	0	0.987632		243.668	0.087	
574918.41	1861229.48	2315.52	0	1.29788		244.651	0.52	
574918.41	1861229.48	2785.96	0	1.918		352.678	0.52	
574918.41	1861229.48	3763.56	0	2.348		1030.95	0.52	
574918.41	1861229.48	5722.22	0	3.94542		1030.95	0.52	
574583.13	1861698.87	1881.03	0	0.0103417		240.651	0.087	
574583.13	1861698.87	2110.34	0	0.791143		243.053	0.087	
574583.13	1861698.87	2218.97	0	0.987636		243.668	0.087	
574583.13	1861698.87	2327.59	0	1.3134		244.651	0.52	
574583.13	1861698.87	2737.93	0	1.91839		352.678	0.52	
574583.13	1861698.87	3763.56	0	2.348		1030.95	0.52	
574583.13	1861698.87	5732.48	0	3.96085		1076.93	0.52	
573443.17	1861095.36	1908.58	0	0		234.964	0.087	
573443.17	1861095.36	2146.55	0	0.785986		241.671	0.087	
573443.17	1861095.36	2243.1	0	1.00834		243.612	0.087	
573443.17	1861095.36	2363.79	0	1.31342		246.357	0.52	
573443.17	1861095.36	2786.21	0	1.92877		351.844	0.52	
573443.17	1861095.36	3770.16	0	2.348		987.91	0.52	
573443.17	1861095.36	5793.1	0	3.962		1534.02	0.52	
572705.56	1860491.86	1893.33	0	0		227.786	0.087	
572705.56	1860491.86	2158.99	-0.00332444	0.770476		240.598	0.087	
572705.56	1860491.86	2270.55	0	0.992828		243.793	0.087	
572705.56	1860491.86	2434.18	0	1.29792		248.574	0.52	
572705.56	1860491.86	2806.08	0	1.9236		350.804	0.52	
572705.56	1860491.86	3778.12	0	2.348		933.347	0.52	
572705.56	1860491.86	5841.37	0	3.982		1559.05	0.52	
572303.22	1860022.47	1888.03	0	0		225.259	0.087	
572303.22	1860022.47	2244.44	-0.00249334	0.797314		240.042	0.087	
572303.22	1860022.47	2344.44	0	1.00771		243.943	0.087	
572303.22	1860022.47	2479.88	0	1.302		249.4	0.52	
572303.22	1860022.47	2891.84	0	1.918		350.441	0.52	
572303.22	1860022.47	3780.51	0	2.348		913.949	0.52	
572303.22	1860022.47	5858.63	0	3.982		1567.57	0.52	
571900.89	1859754.24	1881.34	0	0.024		216.863	0.087	
571900.89	1859754.24	2210.22	0.00415553	0.798		215.168	0.087	
571900.89	1859754.24	2300	0	0.992288		238.556	0.087	
571900.89	1859754.24	2932.18	0	1.918		349.988	0.52	
571900.89	1859754.24	3773.37	0	2.348		853.728	0.52	
571900.89	1859754.24	5922.61	0	3.982		1580.15	0.52	
572705.56	1860022.47	1890.18	0	0		226.285	0.087	
572705.56	1860022.47	2158.99	0.000831082	0.754967		240.183	0.087	
572705.56	1860022.47	2263.11	0	0.992833		243.694	0.087	
572705.56	1860022.47	2434.18	0	1.28758		249.128	0.52	
572705.56	1860022.47	2798.28	0	1.9351		350.606	0.52	
572705.56	1860022.47	3751.72	0	2.37255		921.596	0.52	
572705.56	1860022.47	5854.03	0	3.982		1563.59	0.52	
573778.45	1860491.86	1910.98	0	0		236.337	0.087	
573778.45	1860491.86	2146.55	-0.00249332	0.780819		243.745	0.087	
573778.45	1860491.86	2243.1	0	0.972146		244.978	0.087	
573778.45	1860491.86	2375.86	0	1.28241		246.212	0.52	
573778.45	1860491.86	2774.14	0	1.92878		352.178	0.52	
573778.45	1860491.86	3631.03	0	2.37348		997.45	0.52	
573778.45	1860491.86	5786.78	0	3.962		1578.75	0.52	
574180.79	1861698.87	1921.07	0	0		240.803	0.087	
574180.79	1861698.87	2244.44	0	0.787026		242.972	0.087	
574180.79	1861698.87	2298.35	0	0.982		243.554	0.087	
574180.79	1861698.87	2393.63	0	1.302		244.584	0.52	
574180.79	1861698.87	2784.75	0	1.918		352.689	0.52	
574180.79	1861698.87	3763.31	0	2.348		1032.17	0.52	
574180.79	1861698.87	5755.32	0	3.962		1353.28	0.52	
573778.45	1861497.70	1905.17	0	0.0155128		239.123	0.087	
573778.45	1861497.70	2122.41	0.00332443	0.848035		242.916	0.087	
573778.45	1861497.70	2194.83	0	0.987651		243.672	0.087	
573778.45	1861497.70	2363.79	0	1.30825		245.123	0.52	
573778.45	1861497.70	2796.6	0	1.918		352.462	0.52	
573778.45	1861497.70	3765.43	0	2.348		1019.34	0.52	
573778.45	1861497.70	5770.12	0	3.962		1557.56	0.52	
573443.17	1861497.70	1912.51	0	0		236.806	0.087	
573443.17	1861497.70	2110.34	-0.00415555	0.765298		242.278	0.087	
573443.17	1861497.70	2225.93	0	1.0135		243.803	0.087	
573443.17	1861497.70	2400	0	1.31342		245.8	0.52	
573443.17	1861497.70	2791.2	0	1.93393		352.112	0.52	
573443.17	1861497.70	3768.02	0	2.348		1001.87	0.52	
573443.17	1861497.70	5778.02	0	3.962		1551.03	0.52	
574583.13	1860760.08	1881.03	0	0.00517088		239.751	0.087	
574583.13	1860760.08	2037.93	-0.00083112	0.739437		243.132	0.087	
574583.13	1860760.08	2158.62	0	0.987639		243.832	0.087	
574583.13	1860760.08	2291.38	0	1.3134		245.133	0.52	
574583.13	1860760.08	2701.72	0	1.9184		352.65	0.52	
574583.13	1860760.08	3765.31	0	2.348		1023.46	0.52	
574583.13	1860760.08	5778.84	0	3.962		1233.21	0.52	
574918.41	1860760.08	1856.9	0	0.0103417		239.971	0.087	
574918.41	1860760.08	2122.41	-0.00831109	0.78597		243.028	0.087	
574918.41	1860760.08	2182.76	0	0.977291		243.865	0.087	
574918.41	1860760.08	2351.72	0	1.32891		245.028	0.52	
574918.41	1860760.08	2762.07	0	1.93907		352.663	0.52	
574918.41	1860760.08	3764.92	0	2.348		1025.25	0.52	
574918.41	1860760.08	5749.36	0	3.962		1102.35	0.52	
573443.17	1860223.64	1896.27	0	0		229.216	0.087	
573443.17	1860223.64	2134.48	-0.00664888	0.791164		240.875	0.087	
573443.17	1860223.64	2206.9	0	1.00317		243.727	0.087	
573443.17	1860223.64	2400	0	1.29792		248.256	0.52	
573443.17	1860223.64	2810.34	0	1.91327		351.055	0.52	
573443.17	1860223.64	3776.44	0	2.348		943.785	0.52	
573443.17	1860223.64	5837.19	0	3.982		1553.23	0.52	
573040.84	1861028.31	1905.82	0	0		233.683	0.087	
573040.84	1861028.31	2129.23	0	0.780813		241.557	0.087	
573040.84	1861028.31	2240.8	0	0.98248		243.662	0.087	
573040.84	1861028.31	2397	0	1.29791		246.762	0.52	
573040.84	1861028.31	2833.98	0	1.918		351.665	0.52	
573040.84	1861028.31	3771.67	0	2.348		978.146	0.52	
573040.84	1861028.31	5795.81	0	3.962		1546.49	0.52	
572705.56	1861028.31	1902.25	0	0		231.985	0.087	
572705.56	1861028.31	2121.8	-0.00249332	0.754958		241.653	0.087	
572705.56	1861028.31	2218.49	0	0.94628		243.672	0.087	
572705.56	1861028.31	2404.43	0	1.31342		247.277	0.52	
572705.56	1861028.31	2845.56	0	1.918		351.412	0.52	
572705.56	1861028.31	3773.45	0	2.348		965.264	0.52	
572705.56	1861028.31	5800.54	0	3.962		1553.73	0.52	
572303.22	1860491.86	1893	0	0		227.601	0.087	
572303.22	1860491.86	2266.67	0.00498664	0.776738		240.063	0.087	
572303.22	1860491.86	2366.67	0	0.992288		243.627	0.087	
572303.22	1860491.86	2466.96	0	1.302		248.629	0.52	
572303.22	1860491.86	2875.58	0	1.918		350.768	0.52	
572303.22	1860491.86	3778.09	0	2.348		931.929	0.52	
572303.22	1860491.86	5837.93	0	3.982		1562.41	0.52	
571900.89	1860223.64	1887.11	0	0		222.412	0.087	
571900.89	1860223.64	2177.78	-0.00415555	0.776738		246.003	0.087	
571900.89	1860223.64	2300	0	0.997429		252.115	0.087	
571900.89	1860223.64	2488.82	0	1.302		261.185	0.52	
571900.89	1860223.64	2903.28	0	1.918		350.368	0.52	
571900.89	1860223.64	3776.19	0	2.348		894.092	0.52	
571900.89	1860223.64	5877.45	0	3.982		1571.87	0.52	
571565.61	1860223.64	1879.82	0	0		216.713	0.087	
571565.61	1860223.64	2164.37	0	0.776		228.672	0.087	
571565.61	1860223.64	2300	0	0.992288		251.7	0.087	
571565.61	1860223.64	2873.02	0	1.91325		350.26	0.52	
571565.61	1860223.64	3769.47	0	2.348		855.689	0.52	
571565.61	1860223.64	5914.43	0	3.982		1577.77	0.52	
573040.84	1860022.47	1892.6	0	0		227.444	0.087	
573040.84	1860022.47	2144.11	2.23517e-08	0.780823		240.446	0.087	
573040.84	1860022.47	2255.68	0	1.00318		243.899	0.087	
573040.84	1860022.47	2382.12	0	1.29792		248.814	0.52	
573040.84	1860022.47	2820.95	0	1.91328		350.789	0.52	
573040.84	1860022.47	3778.05	0	2.348		930.248	0.52	
573040.84	1860022.47	5848.34	0	3.982		1559.2	0.52	
573443.17	1860022.47	1895.24	0	0		228.717	0.087	
573443.17	1860022.47	2136.67	0.00166222	0.785993		240.872	0.087	
573443.17	1860022.47	2211.05	0	0.987662		243.67	0.087	
573443.17	1860022.47	2460.97	0	1.302		248.439	0.52	
573443.17	1860022.47	2822.41	0	1.91327		350.987	0.52	
573443.17	1860022.47	3776.81	0	2.348		939.88	0.52	
573443.17	1860022.47	5840.92	0	3.982		1556.04	0.52	
572303.22	1859486.02	1884.92	0	0.024		219.708	0.087	
572303.22	1859486.02	2255.56	-2.23517e-08	0.802458		228.506	0.087	
572303.22	1859486.02	2327.46	0	0.992		230.648	0.087	
572303.22	1859486.02	2919.64	0	1.918		350.094	0.52	
572303.22	1859486.02	3776.99	0	2.348		874.149	0.52	
572303.22	1859486.02	5902.27	0	3.982		1575.85	0.52	
571900.89	1859217.80	1872.66	0	0.024		212.859	0.087	
571900.89	1859217.80	2222.22	-0.00166219	0.79217		215.111	0.087	
571900.89	1859217.80	2314.38	0	0.992		215.696	0.087	
571900.89	1859217.80	2948.91	0	1.918		349.871	0.52	
571900.89	1859217.80	3770.08	0	2.348		828.157	0.52	
571900.89	1859217.80	5947.84	0	3.982		1584.22	0.52	
571565.61	1859217.80	1866.12	0	0.024		208.692	0.087	
571565.61	1859217.80	2233.33	-2.98023e-08	0.81789		200.669	0.087	
571565.61	1859217.80	2330.06	-0.00415556	0.997974		198.901	0.087	
571565.61	1859217.80	2887.89	0	1.9339		349.822	0.52	
571565.61	1859217.80	3764.75	0	2.348		800.49	0.52	
571565.61	1859217.80	5973.62	0	3.982		1588.32	0.52	
571163.27	1859754.24	1868.13	0	0.024		207.258	0.087	
571163.27	1859754.24	2171.63	0	0.776		196.522	0.087	
571163.27	1859754.24	2288.89	0	0.997429		227.415	0.087	
571163.27	1859754.24	2895.33	0	1.96495		363.109	0.52	
571163.27	1859754.24	3737.71	0	2.332		783.29	0.52	
571163.27	1859754.24	5973.43	0	3.962		1586.24	0.52	
571163.27	1859217.80	1913.54	0	0.0258542		205.69	0.087	
571163.27	1859217.80	2219.55	0	0.818		197.17	0.087	
571163.27	1859217.80	2322.22	0	0.992288		221.855	0.087	
571163.27	1859217.80	2895.33	0	1.91838		352.967	0.52	
571163.27	1859217.80	3759.89	0	2.348		780.853	0.52	
571163.27	1859217.80	5987.97	0	3.982		1589.66	0.52	
570827.99	1859754.24	1958.16	0	0.0103418		206.422	0.087	
570827.99	1859754.24	2196.17	3.72529e-08	0.791148		235.722	0.087	
570827.99	1859754.24	2315.18	0	0.982471		242.53	0.087	
570827.99	1859754.24	2880.45	0	1.9184		357.509	0.52	
570827.99	1859754.24	3758.07	0	2.348		785.701	0.52	
570827.99	1859754.24	5969.41	0	3.962		1583.83	0.52	
570827.99	1859217.80	1958.16	0	0.0206833		204.79	0.087	
570827.99	1859217.80	2211.05	0	0.806649		214.164	0.087	
570827.99	1859217.80	2330.06	0	1.00314		238.523	0.087	
570827.99	1859217.80	2910.21	0	1.92872		355.399	0.52	
570827.99	1859217.80	3757.91	0	2.348		774.964	0.52	
570827.99	1859217.80	5987.13	0	3.982		1588.25	0.52	
571163.27	1858748.40	1861.6	0	0.024		205.775	0.087	
571163.27	1858748.40	2222.22	-0.00083115	0.812746		215.817	0.087	
571163.27	1858748.40	2329.24	0	1.008		218.303	0.087	
571163.27	1858748.40	2873.02	0	1.93391		351.356	0.52	
571163.27	1858748.40	3761.16	0	2.348		781.371	0.52	
571163.27	1858748.40	5989.21	0	3.982		1590.32	0.52	
572705.56	1859486.02	1890.92	0	0.024		222.654	0.087	
572705.56	1859486.02	2158.99	-2.23517e-08	0.770477		230.188	0.087	
572705.56	1859486.02	2240.8	1.49012e-08	0.961804		232.022	0.087	
572705.56	1859486.02	2822.41	0	1.90936		350.317	0.52	
572705.56	1859486.02	3667.24	0	2.37255		894.609	0.52	
572705.56	1859486.02	5882.18	0	3.982		1570.19	0.52	
571900.89	1860760.08	1891.58	0	0		225.297	0.087	
571900.89	1860760.08	2244.44	-0.00249331	0.79217		244.412	0.087	
571900.89	1860760.08	2333.33	0	1.01285		249.737	0.087	
571900.89	1860760.08	2475.11	0	1.302		256.714	0.52	
571900.89	1860760.08	2885.9	0	1.918		350.663	0.52	
571900.89	1860760.08	3775.6	0	2.348		915.642	0.52	
571900.89	1860760.08	5853.68	0	3.982		1566.16	0.52	
570425.65	1859754.24	1958.16	0	0.0155128		191.556	0.087	
570425.65	1859754.24	2233.36	-7.45058e-09	0.806666		224.463	0.087	
570425.65	1859754.24	2307.74	0	1.00316		246.81	0.087	
570425.65	1859754.24	2843.26	0	1.91842		358.963	0.52	
570425.65	1859754.24	3697.95	0	2.348		711.553	0.52	
570425.65	1859754.24	5947.06	0	3.96		1552.93	0.52	
570023.32	1859486.02	1958.16	0	0.0258548		173.266	0.087	
570023.32	1859486.02	2200	0.00332444	0.787026		204.089	0.087	
570023.32	1859486.02	2337.49	0	0.992825		212.472	0.087	
570023.32	1859486.02	2939.96	0	1.99082		370.008	0.52	
570023.32	1859486.02	3602.21	0	2.332		611.988	0.52	
570023.32	1859486.02	5921.74	0	3.96		1515.7	0.52	
570425.65	1858748.40	1920.98	0	0.0155127		179.351	0.087	
570425.65	1858748.40	2218.49	-0.00415552	0.729096		183.469	0.087	
570425.65	1858748.40	2307.74	0.000831097	0.992812		184.615	0.087	
570425.65	1858748.40	2902.77	0	1.97011		364.861	0.52	
570425.65	1858748.40	3632.02	0	2.332		639.587	0.52	
570425.65	1858748.40	5923.31	0	3.96		1525.92	0.52	
570023.32	1859016.63	1886.85	0	0.024		167.466	0.087	
570023.32	1859016.63	2222.22	-0.00332443	0.79217		179.253	0.087	
570023.32	1859016.63	2307.74	0	0.992821		182.35	0.087	
570023.32	1859016.63	2880.45	0	1.90808		360.149	0.52	
570023.32	1859016.63	5911.09	0	3.96		1503.05	0.52	
569688.04	1859016.63	1890.62	0	0.024		162.525	0.087	
569688.04	1859016.63	2196.17	0.00747996	0.801505		177.988	0.087	
569688.04	1859016.63	2292.87	0	0.998003		181.541	0.087	
569688.04	1859016.63	2895.33	0	1.9081		362.031	0.52	
569688.04	1859016.63	5905.72	0	3.96		1493.46	0.52	
569688.04	1859486.02	1889.04	0	0.024		168.552	0.087	
569688.04	1859486.02	2200	-0.00249331	0.807602		200.215	0.087	
569688.04	1859486.02	2315.18	0	0.987667		207.909	0.087	
569688.04	1859486.02	2925.08	0	1.9288		363.731	0.52	
569688.04	1859486.02	5915.96	0	3.96		1506.34	0.52	
569285.70	1859016.63	1980.48	0	0.0206843		157.788	0.087	
569285.70	1859016.63	2225.93	-0.0108044	0.791174		190.491	0.087	
569285.70	1859016.63	2337.49	0	0.998017		199.254	0.087	
569285.70	1859016.63	2895.33	0	1.92881		370.323	0.52	
569285.70	1859016.63	5897.1	0	3.96		1479.1	0.52	
569688.04	1858480.18	1893.09	0	0.024		156.505	0.087	
569688.04	1858480.18	2240.8	-0.00664892	0.791156		186.948	0.087	
569688.04	1858480.18	2330.06	0	0.982481		195.206	0.087	
569688.04	1858480.18	2791.2	0	1.73227		334.407	0.52	
569688.04	1858480.18	3356.47	0	2.3321		486.256	0.52	
569688.04	1858480.18	5890.28	0	3.96		1472.6	0.52	
569688.04	1858010.79	1894.55	0	0.024		153.092	0.087	
569688.04	1858010.79	2228.04	0	0.786		191.799	0.087	
569688.04	1858010.79	2366.67	0	0.992288		224.034	0.087	
569688.04	1858010.79	2776.8	0	1.73		339.313	0.52	
569688.04	1858010.79	3289.53	0	2.34247		428.206	0.52	
569688.04	1858010.79	5882.15	0	3.96		1460.86	0.52	
568950.42	1859016.63	1895.94	0	0.024		155.166	0.087	
568950.42	1859016.63	2203.61	0	0.770501		198.628	0.087	
568950.42	1859016.63	2330.06	0	0.977347		227.813	0.087	
568950.42	1859016.63	2902.77	0	1.92367		373.115	0.52	
568950.42	1859016.63	5891.97	0	3.96		1470.44	0.52	
568950.42	1858480.18	1897.71	0	0.024		150.227	0.087	
568950.42	1858480.18	2232.26	0	0.808		202.372	0.087	
568950.42	1858480.18	2344.44	0	1.00771		233.623	0.087	
568950.42	1858480.18	2804.86	0	1.728		346.335	0.52	
568950.42	1858480.18	3334.16	0	2.32699		479.711	0.52	
568950.42	1858480.18	5880.48	0	3.96		1454.33	0.52	
569285.70	1858010.79	1897	0	0.024		149.663	0.087	
569285.70	1858010.79	2236.52	0	0.786		198.674	0.087	
569285.70	1858010.79	2344.44	0	0.987147		229.949	0.087	
569285.70	1858010.79	2781.67	0	1.73		345.45	0.52	
569285.70	1858010.79	3319.29	0	2.33732		421.279	0.52	
569285.70	1858010.79	5876.63	0	3.96		1450.95	0.52	
568950.42	1858010.79	1898.24	0	0.024		148.315	0.087	
568950.42	1858010.79	2249.05	-0.00249332	0.808		206.096	0.087	
568950.42	1858010.79	2355.56	0	1.00822		237.046	0.087	
568950.42	1858010.79	2790.89	0	1.73		348.982	0.52	
568950.42	1858010.79	3282.1	0	2.33735		433.42	0.52	
568950.42	1858010.79	5875.08	0	3.96		1447.3	0.52	
568548.09	1858480.18	1898.16	0	0.024		150.278	0.087	
568548.09	1858480.18	2224.47	0	0.808		206.773	0.087	
568548.09	1858480.18	2333.33	0	1.00257		236.922	0.087	
568548.09	1858480.18	2823.1	0	1.73		349.637	0.52	
568548.09	1858480.18	3513.34	0	2.32		509.853	0.52	
568548.09	1858480.18	5881.23	0	3.96		1454.58	0.52	
568145.75	1858211.96	1893.42	0	0.024		166.662	0.087	
568145.75	1858211.96	2212.25	0	0.778		239.472	0.087	
568145.75	1858211.96	2344.44	0	0.987147		270.072	0.087	
568145.75	1858211.96	2984.58	0	1.91334		407.143	0.52	
568145.75	1858211.96	3510.86	0	2.34		483.911	0.52	
568145.75	1858211.96	5954.51	0	3.968		1477.34	0.52	
567810.47	1858010.79	1891.52	0	0.024		179.28	0.087	
567810.47	1858010.79	2223.69	0	0.778		267.618	0.087	
567810.47	1858010.79	2377.78	0	0.992288		296.592	0.087	
567810.47	1858010.79	2917.64	0	1.93923		422.569	0.52	
567810.47	1858010.79	3378.79	0	2.38396		480.571	0.52	
567810.47	1858010.79	6000.25	0	3.968		1495.36	0.52	
568548.09	1857541.40	1892.1	0	0.024		169.566	0.087	
568548.09	1857541.40	2231.92	0	0.778		247.848	0.087	
568548.09	1857541.40	2382.12	0	0.977378		272.541	0.087	
568548.09	1857541.40	2962.27	0	1.91338		386.562	0.52	
568548.09	1857541.40	3459.77	0	2.34		409.622	0.52	
568548.09	1857541.40	5969.38	0	3.968		1477.72	0.52	
568145.75	1857273.17	1889.36	0	0.024		183.13	0.087	
568145.75	1857273.17	2236.48	0	0.776		277.198	0.087	
568145.75	1857273.17	2411.11	0	0.997429		301.819	0.087	
568145.75	1857273.17	2999.46	0	1.93411		404.848	0.52	
568145.75	1857273.17	3465.38	0	2.34		415.58	0.52	
568145.75	1857273.17	6020.81	0	3.968		1497.93	0.52	
567408.13	1858211.96	1891.58	0	0.024		180.455	0.087	
567408.13	1858211.96	2240.8	0	0.780859		270.409	0.087	
567408.13	1858211.96	2355.56	0	0.976864		298.091	0.087	
567408.13	1858211.96	2969.71	0	1.93922		429.931	0.52	
567408.13	1858211.96	3460.6	0	2.35809		497.435	0.52	
567408.13	1858211.96	6003.39	0	3.968		1497.75	0.52	
567408.13	1858010.79	1893.81	0	0.024		184.277	0.087	
